state,name,lon,lat,region
TX,Blue Cloud I,-102.61998,34.039375,SW
TX,Blue Cloud I,-102.691467,34.055546,SW
TX,Blue Cloud I,-102.645378,34.04734,SW
TX,Blue Cloud I,-102.644089,34.085373,SW
TX,Blue Cloud I,-102.704781,34.061123,SW
OH,Blue Creek,-84.615395,41.010391,EM
OH,Blue Creek,-84.531097,40.949791,EM
OH,Blue Creek,-84.579597,40.973392,EM
OH,Blue Creek,-84.555893,41.014091,EM
OH,Blue Creek,-84.531197,40.971893,EM
OH,Blue Creek,-84.642593,40.925392,EM
OH,Blue Creek,-84.550896,41.006992,EM
OH,Blue Creek,-84.540794,40.980591,EM
OH,Blue Creek,-84.674896,40.93539,EM
OH,Blue Creek,-84.637093,40.980492,EM
OH,Blue Creek,-84.587395,41.009792,EM
OH,Blue Creek,-84.565193,40.939693,EM
OH,Blue Creek,-84.696999,40.950394,EM
OH,Blue Creek,-84.584991,40.955994,EM
OH,Blue Creek,-84.665794,41.008892,EM
OH,Blue Creek,-84.687393,40.986794,EM
OH,Blue Creek,-84.595398,40.964394,EM
OH,Blue Creek,-84.603798,40.971191,EM
OH,Blue Creek,-84.539696,40.933594,EM
OH,Blue Creek,-84.565796,40.995293,EM
OH,Blue Creek,-84.595894,40.978291,EM
OH,Blue Creek,-84.691498,40.933193,EM
OH,Blue Creek,-84.677696,40.971092,EM
OH,Blue Creek,-84.567192,41.009892,EM
OH,Blue Creek,-84.526596,40.986691,EM
OH,Blue Creek,-84.578094,40.969891,EM
OH,Blue Creek,-84.659294,40.95219,EM
OH,Blue Creek,-84.603996,40.995193,EM
OH,Blue Creek,-84.626198,40.983791,EM
OH,Blue Creek,-84.613693,41.008091,EM
OH,Blue Creek,-84.654892,41.007294,EM
OH,Blue Creek,-84.527596,40.980492,EM
OH,Blue Creek,-84.689293,40.971394,EM
OH,Blue Creek,-84.655098,40.923092,EM
OH,Blue Creek,-84.634895,40.93309,EM
OH,Blue Creek,-84.633797,41.00119,EM
OH,Blue Creek,-84.585693,40.940891,EM
OH,Blue Creek,-84.528397,41.007492,EM
OH,Blue Creek,-84.663895,41.006493,EM
OH,Blue Creek,-84.543098,40.963993,EM
OH,Blue Creek,-84.594795,40.99229,EM
OH,Blue Creek,-84.660698,40.913292,EM
OH,Blue Creek,-84.685898,40.942593,EM
OH,Blue Creek,-84.536995,40.91909,EM
OH,Blue Creek,-84.674294,40.965492,EM
OH,Blue Creek,-84.607796,40.963692,EM
OH,Blue Creek,-84.551796,40.920692,EM
OH,Blue Creek,-84.598793,40.942993,EM
OH,Blue Creek,-84.520996,40.938591,EM
OH,Blue Creek,-84.550095,40.949291,EM
OH,Blue Creek,-84.520393,40.976994,EM
OH,Blue Creek,-84.637596,40.994091,EM
OH,Blue Creek,-84.622597,40.951992,EM
OH,Blue Creek,-84.624596,40.976891,EM
OH,Blue Creek,-84.567398,40.942493,EM
OH,Blue Creek,-84.541695,40.955193,EM
OH,Blue Creek,-84.536697,41.006393,EM
OH,Blue Creek,-84.606499,40.939991,EM
OH,Blue Creek,-84.525696,40.934391,EM
OH,Blue Creek,-84.527397,40.955193,EM
OH,Blue Creek,-84.586395,40.958893,EM
OH,Blue Creek,-84.662292,40.95499,EM
OH,Blue Creek,-84.617798,40.986992,EM
OH,Blue Creek,-84.623299,40.940594,EM
OH,Blue Creek,-84.678093,40.925591,EM
OH,Blue Creek,-84.600296,40.980991,EM
OH,Blue Creek,-84.686493,40.983891,EM
OH,Blue Creek,-84.636192,40.93539,EM
OH,Blue Creek,-84.540192,40.920692,EM
OH,Blue Creek,-84.547096,40.971592,EM
OH,Blue Creek,-84.607697,41.013191,EM
OH,Blue Creek,-84.599792,40.99369,EM
OH,Blue Creek,-84.646294,40.949993,EM
OH,Blue Creek,-84.586494,40.969791,EM
OH,Blue Creek,-84.568596,40.962292,EM
OH,Blue Creek,-84.663696,40.95779,EM
OH,Blue Creek,-84.562798,40.936893,EM
OH,Blue Creek,-84.656395,41.009491,EM
OH,Blue Creek,-84.566399,40.986992,EM
OH,Blue Creek,-84.674194,40.942593,EM
OH,Blue Creek,-84.517097,40.921192,EM
OH,Blue Creek,-84.545395,40.957592,EM
OH,Blue Creek,-84.644897,40.967194,EM
OH,Blue Creek,-84.655396,40.935791,EM
OH,Blue Creek,-84.673096,40.93309,EM
OH,Blue Creek,-84.646393,40.958492,EM
OH,Blue Creek,-84.598099,40.96619,EM
OH,Blue Creek,-84.567993,40.997692,EM
OH,Blue Creek,-84.664093,40.934193,EM
OH,Blue Creek,-84.530396,41.009991,EM
OH,Blue Creek,-84.657196,40.911591,EM
OH,Blue Creek,-84.633896,40.962593,EM
OH,Blue Creek,-84.678192,40.98439,EM
OH,Blue Creek,-84.524399,40.940792,EM
OH,Blue Creek,-84.618393,41.015694,EM
OH,Blue Creek,-84.680298,40.977894,EM
OH,Blue Creek,-84.695297,40.947792,EM
OH,Blue Creek,-84.602196,40.983891,EM
OH,Blue Creek,-84.679497,40.986691,EM
OH,Blue Creek,-84.616592,40.984791,EM
OH,Blue Creek,-84.587997,40.972591,EM
OH,Blue Creek,-84.547997,41.002392,EM
OH,Blue Creek,-84.546196,40.99929,EM
OH,Blue Creek,-84.518394,40.936993,EM
OH,Blue Creek,-84.633698,41.007492,EM
OH,Blue Creek,-84.545792,40.938492,EM
OH,Blue Creek,-84.623497,40.954594,EM
OH,Blue Creek,-84.597092,40.940693,EM
OH,Blue Creek,-84.661797,40.94379,EM
OH,Blue Creek,-84.671494,40.982693,EM
OH,Blue Creek,-84.531097,40.957592,EM
OH,Blue Creek,-84.656693,40.949791,EM
OH,Blue Creek,-84.655792,40.925694,EM
OH,Blue Creek,-84.652397,41.000092,EM
OH,Blue Creek,-84.559593,40.926392,EM
OH,Blue Creek,-84.684998,40.980991,EM
OH,Blue Creek,-84.557892,40.998993,EM
OH,Blue Creek,-84.528397,40.935791,EM
OH,Blue Creek,-84.641594,40.947693,EM
OH,Blue Creek,-84.639992,40.922493,EM
OH,Blue Creek,-84.636292,40.965393,EM
OH,Blue Creek,-84.654297,40.92049,EM
OH,Blue Creek,-84.565292,41.00769,EM
OH,Blue Creek,-84.695396,40.957291,EM
OH,Blue Creek,-84.607895,40.978291,EM
OH,Blue Creek,-84.597092,40.950592,EM
OH,Blue Creek,-84.594498,41.00629,EM
OH,Blue Creek,-84.662895,40.931793,EM
OH,Blue Creek,-84.621292,40.949593,EM
OH,Blue Creek,-84.601791,40.955193,EM
OH,Blue Creek,-84.564392,40.984993,EM
OH,Blue Creek,-84.637497,41.009392,EM
OH,Blue Creek,-84.577095,40.982292,EM
OH,Blue Creek,-84.676498,40.923393,EM
OH,Blue Creek,-84.598892,40.952991,EM
OH,Blue Creek,-84.604492,40.936993,EM
OH,Blue Creek,-84.646294,40.940392,EM
OH,Blue Creek,-84.585297,40.998894,EM
OH,Blue Creek,-84.617096,41.013092,EM
OH,Blue Creek,-84.526398,40.94289,EM
OH,Blue Creek,-84.522095,41.000793,EM
OH,Blue Creek,-84.585594,41.006691,EM
OH,Blue Creek,-84.557999,40.922192,EM
OH,Blue Creek,-84.674797,40.95129,EM
OH,Blue Creek,-84.641495,40.998592,EM
OH,Blue Creek,-84.578094,41.007591,EM
OH,Blue Creek,-84.675995,40.968292,EM
OH,Blue Creek,-84.604698,40.956593,EM
OH,Blue Creek,-84.639893,40.956593,EM
OH,Blue Creek,-84.644096,40.932491,EM
OH,Blue Creek,-84.520996,40.922791,EM
OH,Blue Creek,-84.560196,41.001591,EM
WI,Blue Sky - Green Field,-88.30529,43.908691,EM
WI,Blue Sky - Green Field,-88.270393,43.915192,EM
WI,Blue Sky - Green Field,-88.265198,43.904591,EM
WI,Blue Sky - Green Field,-88.229591,43.863091,EM
WI,Blue Sky - Green Field,-88.269691,43.872593,EM
WI,Blue Sky - Green Field,-88.275894,43.911694,EM
WI,Blue Sky - Green Field,-88.297791,43.884193,EM
WI,Blue Sky - Green Field,-88.255898,43.900791,EM
WI,Blue Sky - Green Field,-88.257591,43.879192,EM
WI,Blue Sky - Green Field,-88.275597,43.873993,EM
WI,Blue Sky - Green Field,-88.235794,43.867493,EM
WI,Blue Sky - Green Field,-88.270592,43.865093,EM
WI,Blue Sky - Green Field,-88.267296,43.890293,EM
WI,Blue Sky - Green Field,-88.291496,43.899792,EM
WI,Blue Sky - Green Field,-88.244797,43.904194,EM
WI,Blue Sky - Green Field,-88.230095,43.875492,EM
WI,Blue Sky - Green Field,-88.277794,43.838692,EM
WI,Blue Sky - Green Field,-88.278893,43.845592,EM
WI,Blue Sky - Green Field,-88.265091,43.87009,EM
WI,Blue Sky - Green Field,-88.238396,43.875992,EM
WI,Blue Sky - Green Field,-88.234596,43.876793,EM
WI,Blue Sky - Green Field,-88.285492,43.895893,EM
WI,Blue Sky - Green Field,-88.275993,43.896294,EM
WI,Blue Sky - Green Field,-88.29129,43.895592,EM
WI,Blue Sky - Green Field,-88.239693,43.87849,EM
WI,Blue Sky - Green Field,-88.274994,43.850693,EM
WI,Blue Sky - Green Field,-88.279297,43.864292,EM
WI,Blue Sky - Green Field,-88.254997,43.932194,EM
WI,Blue Sky - Green Field,-88.251892,43.868191,EM
WI,Blue Sky - Green Field,-88.276291,43.926991,EM
WI,Blue Sky - Green Field,-88.270691,43.910892,EM
WI,Blue Sky - Green Field,-88.305595,43.886791,EM
WI,Blue Sky - Green Field,-88.301392,43.879192,EM
WI,Blue Sky - Green Field,-88.240295,43.864594,EM
WI,Blue Sky - Green Field,-88.261391,43.86079,EM
WI,Blue Sky - Green Field,-88.296791,43.915291,EM
WI,Blue Sky - Green Field,-88.260193,43.857391,EM
WI,Blue Sky - Green Field,-88.270294,43.902893,EM
WI,Blue Sky - Green Field,-88.245895,43.860592,EM
WI,Blue Sky - Green Field,-88.294495,43.927094,EM
WI,Blue Sky - Green Field,-88.275391,43.869591,EM
WI,Blue Sky - Green Field,-88.295692,43.899792,EM
WI,Blue Sky - Green Field,-88.280693,43.93259,EM
WI,Blue Sky - Green Field,-88.270592,43.880894,EM
WI,Blue Sky - Green Field,-88.259895,43.868294,EM
WI,Blue Sky - Green Field,-88.264191,43.845791,EM
WI,Blue Sky - Green Field,-88.269394,43.851093,EM
WI,Blue Sky - Green Field,-88.266594,43.931591,EM
WI,Blue Sky - Green Field,-88.266197,43.918491,EM
WI,Blue Sky - Green Field,-88.269592,43.919594,EM
WI,Blue Sky - Green Field,-88.292297,43.918091,EM
WI,Blue Sky - Green Field,-88.299095,43.88969,EM
WI,Blue Sky - Green Field,-88.289894,43.903591,EM
WI,Blue Sky - Green Field,-88.280693,43.899593,EM
WI,Blue Sky - Green Field,-88.295395,43.88739,EM
WI,Blue Sky - Green Field,-88.260391,43.882294,EM
WI,Blue Sky - Green Field,-88.277496,43.842491,EM
WI,Blue Sky - Green Field,-88.255196,43.864391,EM
WI,Blue Sky - Green Field,-88.252197,43.911991,EM
WI,Blue Sky - Green Field,-88.254692,43.871193,EM
WI,Blue Sky - Green Field,-88.275993,43.902893,EM
WI,Blue Sky - Green Field,-88.260391,43.904591,EM
WI,Blue Sky - Green Field,-88.245293,43.866894,EM
WI,Blue Sky - Green Field,-88.275597,43.889591,EM
WI,Blue Sky - Green Field,-88.268196,43.845692,EM
WI,Blue Sky - Green Field,-88.290596,43.924793,EM
WI,Blue Sky - Green Field,-88.276291,43.85799,EM
WI,Blue Sky - Green Field,-88.280197,43.868092,EM
WI,Blue Sky - Green Field,-88.276398,43.861092,EM
WI,Blue Sky - Green Field,-88.309891,43.899193,EM
WI,Blue Sky - Green Field,-88.280792,43.896091,EM
WI,Blue Sky - Green Field,-88.234993,43.848293,EM
WI,Blue Sky - Green Field,-88.261993,43.865192,EM
WI,Blue Sky - Green Field,-88.280296,43.924091,EM
WI,Blue Sky - Green Field,-88.239197,43.868793,EM
WI,Blue Sky - Green Field,-88.299896,43.904793,EM
WI,Blue Sky - Green Field,-88.285393,43.901093,EM
WI,Blue Sky - Green Field,-88.239296,43.860291,EM
WI,Blue Sky - Green Field,-88.264397,43.874393,EM
WI,Blue Sky - Green Field,-88.300591,43.918694,EM
WI,Blue Sky - Green Field,-88.247894,43.901192,EM
WI,Blue Sky - Green Field,-88.259895,43.924591,EM
WI,Blue Sky - Green Field,-88.280495,43.904293,EM
WI,Blue Sky - Green Field,-88.249596,43.863792,EM
WI,Blue Sky - Green Field,-88.230194,43.866993,EM
WI,Blue Sky - Green Field,-88.250893,43.858994,EM
WI,Blue Sky - Green Field,-88.28009,43.909794,EM
WI,Blue Sky - Green Field,-88.31089,43.894192,EM
TX,Blue Summit,-99.453995,34.254894,SW
TX,Blue Summit,-99.390892,34.286694,SW
TX,Blue Summit,-99.411995,34.275696,SW
TX,Blue Summit,-99.341888,34.287594,SW
TX,Blue Summit,-99.402596,34.280895,SW
TX,Blue Summit,-99.43589,34.258194,SW
TX,Blue Summit,-99.353691,34.300194,SW
TX,Blue Summit,-99.33609,34.316692,SW
TX,Blue Summit,-99.37149,34.288795,SW
TX,Blue Summit,-99.387535,34.316532,SW
TX,Blue Summit,-99.378792,34.298294,SW
TX,Blue Summit,-99.355293,34.291393,SW
TX,Blue Summit,-99.35849,34.291393,SW
TX,Blue Summit,-99.319595,34.325893,SW
TX,Blue Summit,-99.357193,34.348694,SW
TX,Blue Summit,-99.36689,34.326717,SW
TX,Blue Summit,-99.383293,34.298893,SW
TX,Blue Summit,-99.34359,34.341995,SW
TX,Blue Summit,-99.43779,34.254093,SW
TX,Blue Summit,-99.315689,34.327694,SW
TX,Blue Summit,-99.406891,34.285694,SW
TX,Blue Summit,-99.394958,34.314606,SW
TX,Blue Summit,-99.408592,34.277493,SW
TX,Blue Summit,-99.443291,34.245094,SW
TX,Blue Summit,-99.390556,34.326389,SW
TX,Blue Summit,-99.380249,34.319897,SW
TX,Blue Summit,-99.370689,34.298893,SW
TX,Blue Summit,-99.341095,34.354393,SW
TX,Blue Summit,-99.336891,34.360992,SW
TX,Blue Summit,-99.402695,34.286594,SW
TX,Blue Summit,-99.375809,34.319859,SW
TX,Blue Summit,-99.415894,34.276295,SW
TX,Blue Summit,-99.384506,34.318878,SW
TX,Blue Summit,-99.386292,34.298492,SW
TX,Blue Summit,-99.339989,34.316093,SW
TX,Blue Summit,-99.390388,34.297993,SW
TX,Blue Summit,-99.395088,34.296795,SW
TX,Blue Summit,-99.389191,34.348595,SW
TX,Blue Summit,-99.357468,34.299149,SW
TX,Blue Summit,-99.446091,34.251896,SW
TX,Blue Summit,-99.338493,34.357395,SW
TX,Blue Summit,-99.342392,34.312794,SW
TX,Blue Summit,-99.353088,34.310394,SW
TX,Blue Summit,-99.356392,34.337395,SW
TX,Blue Summit,-99.457695,34.258095,SW
TX,Blue Summit,-99.346596,34.311993,SW
TX,Blue Summit,-99.386688,34.327194,SW
TX,Blue Summit,-99.328194,34.319294,SW
TX,Blue Summit,-99.386292,34.348793,SW
TX,Blue Summit,-99.350189,34.301395,SW
TX,Blue Summit,-99.383591,34.289993,SW
TX,Blue Summit,-99.345291,34.286896,SW
TX,Blue Summit,-99.379395,34.289696,SW
TX,Blue Summit,-99.360489,34.345295,SW
TX,Blue Summit,-99.361694,34.297794,SW
TX,Blue Summit,-99.374794,34.298695,SW
TX,Blue Summit,-99.395294,34.285892,SW
TX,Blue Summit,-99.331696,34.316994,SW
TX,Blue Summit,-99.438095,34.269295,SW
TX,Blue Summit,-99.353394,34.349396,SW
TX,Blue Summit,-99.398689,34.298794,SW
TX,Blue Summit,-99.37619,34.289993,SW
TX,Blue Summit,-99.321793,34.324093,SW
TX,Blue Summit,-99.414093,34.284294,SW
TX,Blue Summit,-99.368095,34.289192,SW
TX,Blue Summit,-99.361694,34.290794,SW
TX,Blue Summit,-99.445793,34.242893,SW
TX,Blue Summit,-99.36599,34.298294,SW
TX,Blue Summit,-99.349289,34.287495,SW
TX,Blue Summit,-99.405495,34.278393,SW
TX,Blue Summit,-99.348793,34.340195,SW
TX,Blue Summit,-99.346191,34.352795,SW
TX,Blue Summit,-99.372391,34.320793,SW
TX,Blue Summit,-99.339592,34.342693,SW
TX,Blue Summit,-99.380692,34.343494,SW
TX,Blue Summit,-99.410889,34.284992,SW
TX,Blue Summit,-99.449989,34.252995,SW
TX,Blue Summit,-99.364792,34.289993,SW
TX,Blue Summit,-99.324394,34.320194,SW
TX,Blue Summit,-99.433189,34.269794,SW
TX,Blue Summit,-99.363396,34.307594,SW
TX,Blue Summit,-99.349594,34.350193,SW
TX,Blue Summit,-99.352196,34.338696,SW
TX,Blue Summit,-99.386391,34.287594,SW
TX,Blue Summit,-99.375389,34.344894,SW
TX,Blue Summit II,-99.451889,34.267643,SW
TX,Blue Summit II,-99.461952,34.267296,SW
TX,Blue Summit II,-99.447495,34.223499,SW
TX,Blue Summit II,-99.482368,34.236786,SW
TX,Blue Summit II,-99.461578,34.230389,SW
TX,Blue Summit II,-99.478096,34.23724,SW
TX,Blue Summit II,-99.457191,34.22942,SW
TX,Blue Summit II,-99.500504,34.220119,SW
TX,Blue Summit II,-99.480423,34.247562,SW
TX,Blue Summit II,-99.492218,34.228542,SW
TX,Blue Summit II,-99.486275,34.218342,SW
TX,Blue Summit II,-99.48243,34.202614,SW
TX,Blue Summit II,-99.499046,34.232559,SW
TX,Blue Summit II,-99.478073,34.205414,SW
TX,Blue Summit II,-99.503616,34.231003,SW
TX,Blue Summit II,-99.495934,34.22123,SW
TX,Blue Summit II,-99.494881,34.234859,SW
TX,Blue Summit II,-99.467285,34.218746,SW
TX,Blue Summit II,-99.473083,34.257103,SW
TX,Blue Summit II,-99.466621,34.258778,SW
TX,Blue Summit II,-99.444443,34.27042,SW
TX,Blue Summit II,-99.469254,34.233349,SW
TX,Blue Summit II,-99.457481,34.268261,SW
TX,Blue Summit II,-99.457024,34.221874,SW
TX,Blue Summit II,-99.465752,34.229977,SW
TX,Blue Summit II,-99.481606,34.214333,SW
TX,Blue Summit II,-99.462555,34.219543,SW
TX,Blue Summit II,-99.453262,34.226379,SW
TX,Blue Summit III,-99.538933,34.174782,SW
TX,Blue Summit III,-99.550392,34.230385,SW
TX,Blue Summit III,-99.559792,34.227711,SW
TX,Blue Summit III,-99.567581,34.136387,SW
TX,Blue Summit III,-99.549171,34.143288,SW
TX,Blue Summit III,-99.583603,34.214874,SW
TX,Blue Summit III,-99.558853,34.123413,SW
TX,Blue Summit III,-99.516487,34.151596,SW
TX,Blue Summit III,-99.579231,34.189938,SW
TX,Blue Summit III,-99.5271,34.146782,SW
TX,Blue Summit III,-99.591751,34.165924,SW
TX,Blue Summit III,-99.577866,34.202812,SW
TX,Blue Summit III,-99.571236,34.130943,SW
TX,Blue Summit III,-99.5476,34.195549,SW
TX,Blue Summit III,-99.543289,34.192474,SW
TX,Blue Summit III,-99.582184,34.205158,SW
TX,Blue Summit III,-99.57238,34.203922,SW
TX,Blue Summit III,-99.563873,34.19006,SW
TX,Blue Summit III,-99.551315,34.160938,SW
TX,Blue Summit III,-99.537537,34.241425,SW
TX,Blue Summit III,-99.552498,34.124435,SW
TX,Blue Summit III,-99.516716,34.178696,SW
TX,Blue Summit III,-99.508278,34.179935,SW
TX,Blue Summit III,-99.580101,34.162392,SW
TX,Blue Summit III,-99.556763,34.136303,SW
TX,Blue Summit III,-99.545029,34.241402,SW
TX,Blue Summit III,-99.567947,34.204079,SW
TX,Blue Summit III,-99.528877,34.205559,SW
TX,Blue Summit III,-99.554253,34.211159,SW
TX,Blue Summit III,-99.541481,34.144577,SW
TX,Blue Summit III,-99.555855,34.157166,SW
TX,Blue Summit III,-99.522667,34.177402,SW
TX,Blue Summit III,-99.539558,34.157211,SW
TX,Blue Summit III,-99.577866,34.214493,SW
TX,Blue Summit III,-99.544434,34.124958,SW
TX,Blue Summit III,-99.503006,34.18124,SW
TX,Blue Summit III,-99.531677,34.161304,SW
TX,Blue Summit III,-99.529213,34.216228,SW
TX,Blue Summit III,-99.535828,34.145248,SW
TX,Blue Summit III,-99.546982,34.215618,SW
TX,Blue Summit III,-99.587845,34.169624,SW
TX,Blue Summit III,-99.522423,34.144176,SW
TX,Blue Summit III,-99.582321,34.146626,SW
TX,Blue Summit III,-99.539505,34.125889,SW
TX,Blue Summit III,-99.535156,34.126488,SW
TX,Blue Summit III,-99.562378,34.137177,SW
TX,Blue Summit III,-99.556229,34.189396,SW
TX,Blue Summit III,-99.545494,34.16259,SW
TX,Blue Summit III,-99.550339,34.173801,SW
TX,Blue Summit III,-99.56424,34.225227,SW
TX,Blue Summit III,-99.519058,34.207947,SW
TX,Blue Summit III,-99.533318,34.173256,SW
TX,Blue Summit III,-99.527054,34.175934,SW
TX,Blue Summit III,-99.524742,34.21484,SW
TX,Blue Summit III,-99.591255,34.14291,SW
TX,Blue Summit III,-99.58873,34.15604,SW
TX,Blue Summit III,-99.565369,34.246395,SW
TX,Blue Summit III,-99.521553,34.159973,SW
TX,Blue Summit III,-99.563263,34.204102,SW
TX,Blue Summit III,-99.573997,34.188656,SW
TX,Blue Summit III,-99.526932,34.158478,SW
TX,Blue Summit III,-99.552544,34.196556,SW
TX,Blue Summit III,-99.586456,34.204082,SW
TX,Blue Summit III,-99.533363,34.215317,SW
TX,Blue Summit III,-99.583649,34.189953,SW
TX,Blue Summit III,-99.564171,34.123028,SW
TX,Blue Summit III,-99.572495,34.214375,SW
TX,Blue Summit III,-99.537071,34.211315,SW
TX,Blue Summit III,-99.583084,34.174274,SW
TX,Blue Summit III,-99.553398,34.243954,SW
TX,Blue Summit III,-99.585808,34.140533,SW
TX,Blue Summit III,-99.542435,34.215775,SW
TX,Blue Summit III,-99.543175,34.175354,SW
TX,Blue Summit III,-99.531311,34.145168,SW
TX,Blue Summit III,-99.569115,34.190437,SW
TX,Blue Summit III,-99.578819,34.175343,SW
TX,Blue Summit III,-99.559937,34.245003,SW
TX,Blue Summit III,-99.599281,34.142448,SW
TX,Blue Summit III,-99.535385,34.156879,SW
TX,Blue Summit III,-99.58371,34.156483,SW
TX,Blue Summit III,-99.5336,34.205116,SW
TX,Blue Summit III,-99.570564,34.147926,SW
MO,Bluegrass Ridge,-94.513489,40.096394,EM
MO,Bluegrass Ridge,-94.49659,40.094193,EM
MO,Bluegrass Ridge,-94.495895,40.069794,EM
MO,Bluegrass Ridge,-94.49369,40.090694,EM
MO,Bluegrass Ridge,-94.499596,40.096092,EM
MO,Bluegrass Ridge,-94.513893,40.078693,EM
MO,Bluegrass Ridge,-94.509995,40.093193,EM
MO,Bluegrass Ridge,-94.479996,40.084393,EM
MO,Bluegrass Ridge,-94.469894,40.095493,EM
MO,Bluegrass Ridge,-94.480789,40.074593,EM
MO,Bluegrass Ridge,-94.471191,40.083694,EM
MO,Bluegrass Ridge,-94.506889,40.081493,EM
MO,Bluegrass Ridge,-94.498695,40.073395,EM
MO,Bluegrass Ridge,-94.49379,40.110394,EM
MO,Bluegrass Ridge,-94.48069,40.099392,EM
MO,Bluegrass Ridge,-94.491295,40.087791,EM
MO,Bluegrass Ridge,-94.477089,40.095192,EM
MO,Bluegrass Ridge,-94.474594,40.069592,EM
MO,Bluegrass Ridge,-94.50209,40.076591,EM
MO,Bluegrass Ridge,-94.470192,40.068893,EM
MO,Bluegrass Ridge,-94.513992,40.083893,EM
MO,Bluegrass Ridge,-94.515594,40.087894,EM
MO,Bluegrass Ridge,-94.518593,40.093494,EM
MO,Bluegrass Ridge,-94.484093,40.077892,EM
MO,Bluegrass Ridge,-94.476891,40.072094,EM
MO,Bluegrass Ridge,-94.486694,40.100391,EM
MO,Bluegrass Ridge,-94.488091,40.084393,EM
OK,Bluestem,-100.633133,36.519703,Other
OK,Bluestem,-100.601456,36.527119,Other
OK,Bluestem,-100.60936,36.527176,Other
OK,Bluestem,-100.587982,36.541615,Other
OK,Bluestem,-100.601021,36.505188,Other
OK,Bluestem,-100.582695,36.51923,Other
OK,Bluestem,-100.579201,36.55426,Other
OK,Bluestem,-100.566284,36.563164,Other
OK,Bluestem,-100.567307,36.597118,Other
OK,Bluestem,-100.583008,36.554462,Other
OK,Bluestem,-100.570992,36.597023,Other
OK,Bluestem,-100.580162,36.577251,Other
OK,Bluestem,-100.583839,36.565971,Other
OK,Bluestem,-100.616768,36.520657,Other
OK,Bluestem,-100.58918,36.607914,Other
OK,Bluestem,-100.568817,36.550323,Other
OK,Bluestem,-100.592163,36.577942,Other
OK,Bluestem,-100.547455,36.581131,Other
OK,Bluestem,-100.598938,36.566185,Other
OK,Bluestem,-100.600822,36.553486,Other
OK,Bluestem,-100.570435,36.586502,Other
OK,Bluestem,-100.590065,36.519211,Other
OK,Bluestem,-100.620445,36.520569,Other
OK,Bluestem,-100.554054,36.583496,Other
OK,Bluestem,-100.588455,36.577896,Other
OK,Bluestem,-100.608391,36.505203,Other
OK,Bluestem,-100.573814,36.51923,Other
OK,Bluestem,-100.62413,36.520573,Other
OK,Bluestem,-100.604706,36.505196,Other
OK,Bluestem,-100.597717,36.527142,Other
OK,Bluestem,-100.636559,36.51862,Other
OK,Bluestem,-100.57901,36.519199,Other
OK,Bluestem,-100.591354,36.53141,Other
OK,Bluestem,-100.586746,36.55463,Other
OK,Bluestem,-100.597137,36.553516,Other
OK,Bluestem,-100.59201,36.566013,Other
OK,Bluestem,-100.606316,36.566139,Other
OK,Bluestem,-100.56498,36.550011,Other
OK,Bluestem,-100.581429,36.608105,Other
OK,Bluestem,-100.569672,36.575588,Other
OK,Bluestem,-100.551086,36.581661,Other
OK,Bluestem,-100.565208,36.57555,Other
OK,Bluestem,-100.610001,36.566116,Other
OK,Bluestem,-100.584755,36.57782,Other
OK,Bluestem,-100.573723,36.574886,Other
OK,Bluestem,-100.606194,36.550602,Other
OK,Bluestem,-100.605148,36.527168,Other
OK,Bluestem,-100.579269,36.566002,Other
OK,Bluestem,-100.590431,36.554623,Other
OK,Bluestem,-100.627815,36.520477,Other
OK,Bluestem,-100.580429,36.541557,Other
OK,Bluestem,-100.58638,36.519234,Other
OK,Bluestem,-100.582924,36.531361,Other
OK,Bluestem,-100.57412,36.586426,Other
OK,Bluestem,-100.597336,36.50518,Other
OK,Bluestem,-100.585175,36.608032,Other
OK,Bluestem,-100.561249,36.550106,Other
OK,Bluestem,-100.562859,36.564274,Other
OK,Bluestem,-100.543472,36.581154,Other
OK,Bluestem,-100.587234,36.531364,Other
IN,Bluff Point,-84.925728,40.300526,EM
IN,Bluff Point,-85.00296,40.307407,EM
IN,Bluff Point,-84.952477,40.350945,EM
IN,Bluff Point,-84.930084,40.329708,EM
IN,Bluff Point,-84.867256,40.325947,EM
IN,Bluff Point,-84.914047,40.31842,EM
IN,Bluff Point,-84.94458,40.299915,EM
IN,Bluff Point,-85.007797,40.33947,EM
IN,Bluff Point,-84.912354,40.306042,EM
IN,Bluff Point,-84.934776,40.329803,EM
IN,Bluff Point,-84.984108,40.333351,EM
IN,Bluff Point,-84.984978,40.31562,EM
IN,Bluff Point,-84.99231,40.319897,EM
IN,Bluff Point,-84.921379,40.298431,EM
IN,Bluff Point,-84.91272,40.314381,EM
IN,Bluff Point,-84.887993,40.33276,EM
IN,Bluff Point,-84.929451,40.311646,EM
IN,Bluff Point,-84.921394,40.292618,EM
IN,Bluff Point,-84.968628,40.333115,EM
IN,Bluff Point,-84.89872,40.329334,EM
IN,Bluff Point,-84.936501,40.319698,EM
IN,Bluff Point,-85.009453,40.303764,EM
IN,Bluff Point,-84.98793,40.318901,EM
IN,Bluff Point,-84.931526,40.302898,EM
IN,Bluff Point,-85.02166,40.317585,EM
IN,Bluff Point,-84.98925,40.333042,EM
IN,Bluff Point,-85.015656,40.343029,EM
IN,Bluff Point,-84.875572,40.343727,EM
IN,Bluff Point,-84.85688,40.329025,EM
IN,Bluff Point,-84.86882,40.314686,EM
